bank_tier,client_segment,channel,card_brand,MTI,DE39_response_code,amount_usd,is_international,distance_from_home_km,approved,client_baseline_amount,is_fraud,is_night,time_since_last_txn_min,is_online,is_foreign_currency,mcc_fraud_rate
0,3,3,1,100,0,4.96,0,2.3,1,123.19,,0,5100.0,0,0.0,
0,0,0,1,100,0,16.54,0,13.0,1,173.92,,0,17760.0,0,0.0,
0,3,3,1,100,0,12.94,0,,1,211.87,,0,13980.0,0,0.0,
0,3,0,1,100,0,22.0,0,4.1,1,192.39,,0,2040.0,0,0.0,
0,3,0,0,100,0,17.37,0,10.8,1,231.52,,0,2220.0,0,0.0,
0,0,3,0,100,0,14.75,0,3.7,1,162.14,,0,19260.0,0,0.0,
0,2,0,1,100,0,11.54,0,3.4,1,130.83,,0,10140.0,0,0.0,
0,3,3,0,100,55,3.34,0,20.9,0,119.39,,0,1620.0,0,0.0,
0,1,0,0,100,0,3.51,0,24.1,1,112.97,,0,9000.0,0,0.0,
0,2,0,0,100,0,8.67,0,11.1,1,161.07,,0,43800.0,0,0.0,
0,3,0,1,100,0,19.87,0,16.3,1,155.66,,0,2340.0,0,0.0,
0,2,0,1,100,0,125.52,0,1366.0,1,123.06,,0,1140.0,0,0.0,
0,1,3,1,100,54,3.29,0,3.7,0,86.99,,0,4800.0,0,0.0,
0,3,0,0,100,0,21.51,0,22.6,1,167.94,,0,4860.0,0,0.0,
0,3,3,1,100,0,9.17,0,7.4,1,283.5,,0,5460.0,0,0.0,
0,0,3,1,100,0,6.16,0,11.6,1,269.47,,0,8820.0,0,0.0,
0,3,0,0,100,0,33.22,0,19.9,1,249.26,,0,7080.0,0,0.0,
0,2,3,0,100,0,9.29,0,20.8,1,166.55,,0,21660.0,0,0.0,
0,3,3,1,100,0,4.69,0,14.7,1,95.01,,0,960.0,0,0.0,
0,3,0,1,100,0,12.18,0,1321.0,1,164.9,,0,5160.0,0,0.0,
0,3,3,0,100,0,1.36,0,1035.0,1,249.62,,0,2160.0,0,0.0,
0,3,3,0,100,0,4.71,0,0.2,1,237.85,,0,5340.0,0,0.0,
0,2,1,0,100,0,8.66,1,2532.0,1,199.93,,0,12420.0,1,1.0,
0,3,0,0,100,0,9.94,0,1443.0,1,111.02,,0,3900.0,0,0.0,
0,3,3,0,100,0,0.58,1,10662.0,1,116.92,,0,35520.0,0,1.0,
0,3,0,1,100,0,35.71,0,161.0,1,265.55,,0,13560.0,0,0.0,
0,4,3,1,100,0,14.58,0,1265.0,1,199.65,,0,1440.0,0,0.0,
0,0,3,1,100,0,11.14,0,1316.0,1,140.37,,0,22620.0,0,0.0,
0,2,0,1,100,0,19.41,0,8.3,1,274.75,,0,67320.0,0,0.0,
0,3,3,1,100,0,11.46,0,1.1,1,205.95,,0,11820.0,0,0.0,
0,0,3,0,100,0,10.78,0,10.5,1,115.0,,0,11520.0,0,0.0,
0,3,1,1,100,0,4.86,0,18.7,1,83.25,,0,10740.0,1,0.0,
0,1,3,0,100,0,8.43,0,10.4,1,105.08,,0,21480.0,0,0.0,
0,3,3,0,100,0,1.27,0,,1,124.83,,0,1080.0,0,0.0,
0,0,3,1,100,0,9.66,0,24.1,1,177.77,,0,8640.0,0,0.0,
0,2,3,0,100,0,29.08,0,14.8,1,155.43,,0,1500.0,0,0.0,
0,3,1,0,100,0,4.02,0,14.3,1,151.23,,0,9300.0,1,0.0,
0,0,3,1,100,0,11.03,0,15.0,1,128.08,,0,2760.0,0,0.0,
0,0,3,1,100,55,11.59,0,3.2,0,293.08,,0,120.0,0,0.0,
0,0,3,1,100,0,17.92,0,1.4,1,202.76,,0,8220.0,0,0.0,
0,2,0,0,100,0,20.56,0,347.0,1,280.76,,0,20640.0,0,0.0,
0,3,0,1,100,0,9.39,0,630.0,1,123.81,,0,44400.0,0,0.0,
0,3,3,1,100,0,16.18,0,,1,212.3,,0,21000.0,0,0.0,
0,3,3,1,100,0,0.74,0,15.3,1,234.72,,0,5820.0,0,0.0,
0,3,3,1,100,0,6.25,0,4.7,1,246.23,,0,20460.0,0,0.0,
0,0,3,1,100,0,4.54,0,17.2,1,227.29,,0,2760.0,0,0.0,
0,0,3,1,100,0,6.95,0,4.8,1,176.26,,0,8460.0,0,0.0,
0,3,3,1,100,0,23.11,0,14.9,1,245.48,,0,17160.0,0,0.0,
0,2,0,0,100,0,38.59,0,2.8,1,249.35,,0,43380.0,0,0.0,
0,1,1,1,100,0,31.64,0,21.2,1,173.45,,0,5940.0,1,0.0,
0,0,3,1,100,0,3.21,0,13.0,1,87.22,,0,4560.0,0,0.0,
0,1,0,1,100,14,2.38,0,23.3,0,109.24,,0,6960.0,0,0.0,
0,2,0,1,100,55,38.46,0,11.3,0,257.48,,0,6540.0,0,0.0,
0,0,0,0,100,0,16.03,0,17.7,1,128.71,,0,2040.0,0,0.0,
0,2,3,1,100,0,9.37,0,0.4,1,168.95,,0,5640.0,0,0.0,
0,3,3,0,100,0,5.54,0,24.1,1,88.44,,0,25680.0,0,0.0,
0,2,0,0,100,0,14.43,0,9.5,1,147.97,,0,1980.0,0,0.0,
0,1,0,0,100,0,43.47,0,11.7,1,276.91,,0,10920.0,0,0.0,
0,2,3,0,100,0,20.58,0,18.4,1,270.32,,0,17460.0,0,0.0,
0,2,0,1,100,0,9.16,0,444.0,1,119.62,,0,18780.0,0,0.0,
0,3,3,1,100,0,3.27,0,18.0,1,86.46,,0,6240.0,0,0.0,
0,3,3,1,100,0,44.52,0,22.5,1,295.43,,0,7200.0,0,0.0,
0,3,3,1,100,0,7.32,0,12.6,1,208.02,,0,840.0,0,0.0,
0,3,3,1,100,0,1.02,0,,1,90.98,,0,13080.0,0,0.0,
0,3,0,1,100,0,42.05,0,15.5,1,289.71,,0,660.0,0,0.0,
0,3,0,1,100,0,19.94,0,181.0,1,157.01,,0,19500.0,0,0.0,
0,3,3,1,100,0,11.1,0,10.8,1,154.48,,0,8760.0,0,0.0,
0,3,3,0,100,0,71.8,0,9.4,1,290.7,,0,2940.0,0,0.0,
0,3,3,1,100,0,16.57,0,320.0,1,158.16,,0,46140.0,0,0.0,
0,2,0,0,100,0,34.73,0,16.1,1,247.23,,0,28380.0,0,0.0,
0,3,3,1,100,0,14.74,0,17.8,1,254.34,,0,22620.0,0,0.0,
0,3,0,1,100,0,18.77,0,15.1,1,152.07,,0,14940.0,0,0.0,
0,3,1,1,100,0,12.79,0,24.3,1,284.95,,0,4020.0,1,0.0,
0,3,1,0,100,0,5.63,0,24.0,1,124.61,,0,29160.0,1,0.0,
0,3,3,2,100,0,14.87,0,2.9,1,265.04,,0,38520.0,0,0.0,
0,0,3,2,100,0,0.26,0,7.9,1,217.27,,0,21540.0,0,0.0,
0,3,0,0,100,0,21.08,0,24.0,1,231.52,,0,120.0,0,0.0,
0,2,1,1,100,0,31.49,0,9.5,1,119.24,,0,8040.0,1,0.0,
0,2,0,0,100,0,14.24,0,9.5,1,82.39,,0,61740.0,0,0.0,
0,2,3,0,100,0,8.97,0,4.3,1,105.87,,0,16440.0,0,0.0,
0,0,3,1,100,0,13.4,0,8.3,1,273.81,,0,5160.0,0,0.0,
0,0,0,1,100,0,31.35,0,24.5,1,200.9,,0,22920.0,0,0.0,
0,1,3,1,100,0,8.13,0,24.3,1,286.36,,0,16440.0,0,0.0,
0,2,0,1,100,0,12.22,0,24.2,1,196.68,,0,6660.0,0,0.0,
0,3,0,0,100,0,9.8,0,5.8,1,92.84,,0,24240.0,0,0.0,
0,3,3,1,100,0,4.95,0,512.0,1,114.45,,0,35820.0,0,0.0,
0,3,3,0,100,0,34.65,0,20.9,1,165.64,,0,8040.0,0,0.0,
0,3,0,0,100,14,16.4,0,23.7,0,140.58,,0,11400.0,0,0.0,
0,2,0,1,100,0,27.95,0,14.5,1,173.51,,0,1380.0,0,0.0,
0,3,3,0,100,91,13.33,0,17.8,0,194.83,,0,23340.0,0,0.0,
0,3,3,1,100,0,13.86,0,1225.0,1,123.19,,0,180.0,0,0.0,
0,3,0,1,100,0,15.99,0,7.2,1,213.96,,0,3960.0,0,0.0,
0,0,3,0,100,0,24.2,0,22.5,1,286.69,,0,11400.0,0,0.0,
0,3,0,1,100,0,8.7,0,778.0,1,200.36,,0,31980.0,0,0.0,
0,3,0,1,100,0,23.81,0,9.7,1,133.88,,0,17040.0,0,0.0,
0,2,3,1,100,0,6.43,0,9.9,1,144.48,,0,25380.0,0,0.0,
0,3,3,1,100,0,76.67,0,9.2,1,206.96,,0,18540.0,0,0.0,
0,1,0,1,100,0,39.72,0,22.7,1,284.16,,0,3840.0,0,0.0,
0,1,3,1,100,0,7.87,0,1190.0,1,140.39,,0,10680.0,0,0.0,
0,3,3,0,100,0,19.35,0,165.0,1,212.67,,0,5700.0,0,0.0,
0,2,3,1,100,0,17.73,0,104.0,1,283.09,,0,960.0,0,0.0,
0,2,2,1,100,0,22.04,0,1.6,1,186.0,,0,540.0,0,0.0,
0,3,0,0,100,0,16.38,0,24.2,1,193.11,,0,2160.0,0,0.0,
0,3,0,1,100,0,35.18,0,7.8,1,279.81,,0,9420.0,0,0.0,
0,3,3,0,100,0,10.03,0,14.8,1,198.94,,0,24600.0,0,0.0,
0,3,1,1,100,0,33.01,0,778.0,1,92.07,,0,18240.0,1,0.0,
0,3,3,2,100,54,21.2,0,1154.0,0,218.25,,0,11340.0,0,0.0,
0,2,3,1,100,0,9.37,0,1.5,1,83.03,,0,30420.0,0,0.0,
0,2,0,2,100,0,23.5,0,2.5,1,147.97,,0,120.0,0,0.0,
0,2,3,1,100,0,8.23,0,13.6,1,280.63,,0,1500.0,0,0.0,
0,4,0,0,100,0,32.28,0,13.3,1,265.06,,0,48300.0,0,0.0,
0,3,3,0,100,0,27.66,0,5.9,1,119.18,,0,1980.0,0,0.0,
0,3,3,1,100,0,5.56,0,11.7,1,274.38,,0,6420.0,0,0.0,
0,2,0,1,100,0,19.21,0,720.0,1,174.7,,0,12840.0,0,0.0,
0,3,3,1,100,0,12.59,0,13.5,1,174.33,,0,6060.0,0,0.0,
0,1,3,1,100,0,21.31,0,15.5,1,225.75,,0,720.0,0,0.0,
0,3,3,0,100,0,29.33,0,17.9,1,99.88,,0,20160.0,0,0.0,
0,1,0,0,100,0,13.0,0,23.6,1,92.55,,0,21660.0,0,0.0,
0,3,3,1,100,0,42.22,0,10.5,1,111.21,,0,1140.0,0,0.0,
0,2,1,1,100,0,182.6,0,17.8,1,168.87,,0,7920.0,1,0.0,
0,0,3,1,100,0,17.46,0,9.5,1,208.58,,0,4800.0,0,0.0,
0,2,2,0,100,0,7.07,0,13.3,1,194.99,,0,10680.0,0,0.0,
0,3,1,1,100,0,1.95,0,12.3,1,130.14,,0,6840.0,1,0.0,
0,3,0,0,100,0,14.69,0,11.8,1,126.71,,0,24180.0,0,0.0,
0,3,3,1,100,0,21.5,0,18.6,1,275.99,,0,24840.0,0,0.0,
0,3,3,1,100,0,18.01,0,21.2,1,157.68,,0,8400.0,0,0.0,
0,3,3,1,100,0,13.28,0,1.1,1,112.64,,0,4620.0,0,0.0,
0,0,3,1,100,0,3.21,0,13.2,1,102.33,,0,7500.0,0,0.0,
0,3,0,1,100,0,20.6,0,1201.0,1,223.8,,0,7800.0,0,0.0,
0,1,1,0,100,0,4.02,0,868.0,1,212.17,,0,21660.0,1,0.0,
0,2,1,1,100,0,82.49,0,21.6,1,136.18,,0,10020.0,1,0.0,
0,3,3,1,100,0,4.97,1,7422.0,1,169.4,,0,5580.0,0,1.0,
0,1,0,2,100,0,28.25,0,7.5,1,266.11,,0,3300.0,0,0.0,
0,3,3,1,100,0,2.87,0,907.0,1,210.79,,0,2820.0,0,0.0,
0,3,1,1,100,0,80.41,0,1343.0,1,162.91,,0,43740.0,1,0.0,
0,0,0,1,100,0,102.63,0,13.3,1,195.17,,0,1080.0,0,0.0,
0,0,3,1,100,0,3.53,0,1152.0,1,81.19,,0,2400.0,0,0.0,
0,0,3,1,100,5,104.0,0,492.0,0,256.46,,0,600.0,0,0.0,
0,3,1,1,100,0,28.81,0,1193.0,1,229.4,,0,38520.0,1,0.0,
0,3,1,1,100,0,22.0,0,2.5,1,204.97,,0,660.0,1,0.0,
0,3,3,0,100,0,1.09,0,3.3,1,179.47,,0,3720.0,0,0.0,
0,3,3,1,100,0,9.93,0,569.0,1,149.46,,0,10440.0,0,0.0,
0,4,3,1,100,0,8.53,0,0.7,1,86.47,,0,10980.0,0,0.0,
0,3,3,1,100,0,6.56,0,420.0,1,105.61,,0,18480.0,0,0.0,
0,3,3,1,100,0,0.69,0,15.9,1,80.43,,0,5460.0,0,0.0,
0,2,3,1,100,0,35.18,0,1341.0,1,199.46,,0,25920.0,0,0.0,
0,2,3,1,100,0,2.23,0,883.0,1,256.17,,0,19740.0,0,0.0,
0,3,0,1,100,0,51.5,0,1128.0,1,141.63,,0,360.0,0,0.0,
0,3,2,1,100,0,94.3,0,11.3,1,243.72,,0,3720.0,0,0.0,
0,0,3,1,100,54,1.83,0,3.1,0,286.12,,0,25380.0,0,0.0,
0,2,1,1,100,0,5.53,0,962.0,1,134.52,,0,4860.0,1,0.0,
0,3,1,1,100,0,6.73,0,10.6,1,257.04,,0,23940.0,1,0.0,
0,0,3,1,100,0,117.21,0,5.5,1,224.75,,0,1260.0,0,0.0,
0,1,3,1,100,0,17.59,0,3.8,1,283.36,,0,46500.0,0,0.0,
0,3,0,1,100,0,15.42,0,3.0,1,219.4,,0,5880.0,0,0.0,
0,3,0,1,100,0,10.41,1,6376.0,1,95.81,,0,5520.0,0,1.0,
0,3,3,1,100,0,7.36,0,23.2,1,209.03,,0,39060.0,0,0.0,
0,3,3,1,100,0,12.59,0,2.1,1,209.03,,0,0.0,0,0.0,
0,3,3,1,100,0,5.98,0,11.6,1,131.61,,0,7560.0,0,0.0,
0,3,3,1,100,0,12.4,0,165.0,1,274.84,,0,16440.0,0,0.0,
0,2,1,1,100,0,58.54,0,1.5,1,174.98,,0,6480.0,1,0.0,
0,3,3,1,100,0,19.27,0,13.2,1,197.29,,0,27360.0,0,0.0,
0,2,3,1,100,0,5.89,0,,1,274.83,,0,1260.0,0,0.0,
0,2,0,0,100,0,13.95,0,320.0,1,128.99,,0,2760.0,0,0.0,
0,3,3,1,100,0,6.77,0,693.0,1,99.2,,0,6000.0,0,0.0,
0,1,3,1,100,0,6.64,0,1.9,1,296.35,,0,10260.0,0,0.0,
0,3,0,0,100,0,37.02,0,1091.0,1,272.37,,0,33180.0,0,0.0,
0,0,0,0,100,0,36.91,0,1.9,1,274.11,,0,22620.0,0,0.0,
0,0,3,1,100,0,13.24,0,971.0,1,230.45,,0,76380.0,0,0.0,
0,3,1,1,100,0,24.19,0,1394.0,1,158.32,,0,22920.0,1,0.0,
0,3,0,1,100,0,17.21,0,539.0,1,162.81,,0,480.0,0,0.0,
0,3,3,1,100,0,0.56,0,1023.0,1,88.03,,0,6180.0,0,0.0,
0,4,3,1,100,0,18.3,0,1243.0,1,242.8,,0,33120.0,0,0.0,
0,1,0,2,100,0,16.59,0,17.9,1,212.17,,0,120.0,0,0.0,
0,0,0,1,100,0,47.53,0,13.5,1,248.77,,0,6420.0,0,0.0,
0,3,0,0,100,0,12.76,0,18.4,1,155.25,,0,8280.0,0,0.0,
0,3,3,1,100,0,5.16,0,17.2,1,86.81,,0,5400.0,0,0.0,
0,2,3,1,100,0,12.51,1,9533.0,1,204.47,,0,16920.0,0,1.0,
0,3,3,1,100,0,26.03,0,134.0,1,129.78,,0,32880.0,0,0.0,
0,3,1,1,100,0,132.35,0,16.7,1,240.94,,0,5520.0,1,0.0,
0,3,3,1,100,0,1.34,0,12.9,1,243.52,,0,1320.0,0,0.0,
0,3,3,1,100,0,10.83,0,23.2,1,231.32,,0,23280.0,0,0.0,
0,2,0,1,100,0,22.14,0,8.8,1,196.51,,0,4560.0,0,0.0,
0,2,1,1,100,0,4.67,0,15.9,1,99.64,,0,23160.0,1,0.0,
0,4,3,1,100,0,15.55,0,1371.0,1,120.4,,0,26340.0,0,0.0,
0,2,0,1,100,0,5.83,0,23.4,1,117.19,,0,5820.0,0,0.0,
0,2,3,2,100,0,18.76,0,929.0,1,142.29,,0,5880.0,0,0.0,
0,2,3,0,100,0,4.72,0,13.1,1,112.43,,0,10320.0,0,0.0,
0,3,3,1,100,0,2.89,0,8.6,1,298.27,,0,19920.0,0,0.0,
0,0,1,0,100,0,2.21,0,2.5,1,106.88,,0,10980.0,1,0.0,
0,3,1,0,100,0,147.54,0,8.5,1,181.48,,0,28260.0,1,0.0,
0,4,3,1,100,0,30.42,0,3.5,1,192.26,,0,4020.0,0,0.0,
0,2,3,1,100,0,57.07,1,2379.0,1,220.17,,0,3060.0,0,1.0,
0,2,0,1,100,0,6.77,0,8.7,1,113.72,,0,3180.0,0,0.0,
0,3,0,0,100,0,39.23,0,,1,192.02,,0,5280.0,0,0.0,
0,3,1,1,100,0,162.39,0,12.3,1,231.11,,0,4140.0,1,0.0,
0,3,3,1,100,0,13.25,0,18.0,1,137.31,,0,3840.0,0,0.0,
0,2,3,1,100,0,123.21,0,24.2,1,254.09,,0,8520.0,0,0.0,
0,2,1,1,100,0,29.03,0,1361.0,1,207.35,,0,6600.0,1,0.0,
0,3,3,1,100,0,20.99,0,11.0,1,242.93,,0,6720.0,0,0.0,
0,0,1,1,100,0,15.81,0,23.0,1,102.33,,0,180.0,1,0.0,
0,3,3,1,100,0,68.73,0,4.6,1,239.72,,0,19020.0,0,0.0,
0,3,1,1,100,0,2.68,0,2.7,1,170.38,,0,47280.0,1,0.0,
0,3,0,1,100,0,9.34,0,5.7,1,95.39,,0,10140.0,0,0.0,
0,3,3,1,100,0,9.76,0,17.7,1,93.97,,0,8640.0,0,0.0,
0,2,3,0,100,0,0.26,0,22.8,1,175.61,,0,3660.0,0,0.0,
0,3,3,1,100,0,32.29,0,1210.0,1,268.8,,0,5880.0,0,0.0,
0,3,2,1,100,0,65.73,0,8.8,1,215.05,,0,9720.0,0,0.0,
0,0,3,1,100,0,4.87,0,1110.0,1,121.17,,0,13620.0,0,0.0,
0,0,3,0,100,0,13.74,0,500.0,1,273.09,,0,40680.0,0,0.0,
0,3,3,1,100,0,46.44,0,9.7,1,153.01,,0,41580.0,0,0.0,
0,3,3,1,100,0,1.7,0,4.0,1,260.99,,0,27180.0,0,0.0,
0,4,0,0,100,0,13.01,0,473.0,1,118.23,,0,10740.0,0,0.0,
0,2,3,1,100,0,2.11,0,3.5,1,169.93,,0,5400.0,0,0.0,
0,0,0,1,100,0,110.43,1,4875.0,1,276.21,,0,1380.0,0,1.0,
0,3,1,0,100,0,9.32,0,1.2,1,290.56,,0,480.0,1,0.0,
0,2,3,1,100,0,19.09,1,7683.0,1,274.33,,0,16320.0,0,1.0,
0,3,3,0,100,0,0.57,0,19.5,1,168.06,,0,48300.0,0,0.0,
0,3,3,1,100,0,10.65,0,,1,221.97,,0,9000.0,0,0.0,
0,3,1,1,100,0,16.3,0,20.8,1,258.98,,0,33120.0,1,0.0,
0,0,0,1,100,0,15.4,0,8.5,1,195.82,,0,20040.0,0,0.0,
0,1,3,1,100,0,3.13,0,17.9,1,294.24,,0,7980.0,0,0.0,
0,0,1,1,100,0,5.05,0,14.6,1,121.81,,0,5760.0,1,0.0,
0,1,3,0,100,0,8.89,0,21.9,1,271.01,,0,6420.0,0,0.0,
0,3,3,1,100,0,11.73,0,17.7,1,297.35,,0,4440.0,0,0.0,
0,3,1,0,100,0,10.17,0,14.8,1,100.72,,0,7860.0,1,0.0,
0,3,0,1,100,0,25.97,0,12.4,1,213.9,,0,4680.0,0,0.0,
0,3,3,0,100,0,13.62,0,1127.0,1,247.82,,0,13200.0,0,0.0,
0,1,0,1,100,0,19.02,0,1169.0,1,144.92,,0,4560.0,0,0.0,
0,4,0,1,100,0,6.84,0,2.2,1,86.58,,0,3960.0,0,0.0,
0,2,0,0,100,0,16.11,0,401.0,1,126.87,,0,9840.0,0,0.0,
0,4,1,0,100,0,142.18,0,,1,191.9,,0,5940.0,1,0.0,
0,0,3,0,100,0,9.5,0,21.1,1,271.89,,0,1560.0,0,0.0,
0,1,1,1,100,0,4.67,0,14.8,1,172.42,,0,6480.0,1,0.0,
0,2,3,0,100,0,17.82,0,16.8,1,197.19,,0,3540.0,0,0.0,
0,1,0,0,100,0,12.8,0,10.5,1,247.24,,0,960.0,0,0.0,
0,3,0,0,100,0,7.01,0,22.9,1,107.66,,0,2940.0,0,0.0,
0,3,0,1,100,0,14.74,0,10.6,1,133.13,,0,37860.0,0,0.0,
0,2,3,0,100,0,52.45,0,21.8,1,127.41,,0,12060.0,0,0.0,
0,3,3,1,100,0,7.3,0,15.6,1,250.97,,0,5580.0,0,0.0,
0,2,3,1,100,0,76.85,0,627.0,1,175.35,,0,23100.0,0,0.0,
0,2,0,1,100,0,37.65,0,20.9,1,241.86,,0,3360.0,0,0.0,
0,1,3,1,100,0,17.52,0,24.9,1,207.75,,0,4080.0,0,0.0,
0,1,3,0,100,0,1.82,0,6.7,1,136.68,,0,13560.0,0,0.0,
0,3,0,1,100,0,17.94,0,311.0,1,148.2,,0,13440.0,0,0.0,
0,2,1,1,100,0,39.88,0,24.7,1,174.28,,0,11400.0,1,0.0,
0,3,1,1,100,0,3.88,0,0.7,1,200.36,,0,7380.0,1,0.0,
0,2,3,1,100,0,3.92,0,6.6,1,226.93,,0,7200.0,0,0.0,
0,3,3,1,100,0,198.19,1,2140.0,1,162.91,,0,240.0,0,1.0,
0,3,3,1,100,0,12.32,0,12.5,1,143.91,,0,4320.0,0,0.0,
0,3,3,1,100,0,11.21,0,855.0,1,239.04,,0,3000.0,0,0.0,
0,3,1,1,100,51,152.54,1,9630.0,0,111.14,,0,4440.0,1,1.0,
0,3,0,1,100,0,17.1,0,156.0,1,130.74,,0,24720.0,0,0.0,
0,1,3,1,100,0,47.85,0,12.1,1,273.27,,0,15360.0,0,0.0,
0,3,0,1,100,0,34.64,0,13.3,1,259.52,,0,1860.0,0,0.0,
0,2,3,1,100,0,6.21,0,1256.0,1,170.06,,0,2040.0,0,0.0,
0,3,3,1,100,0,4.39,0,17.5,1,187.77,,0,47760.0,0,0.0,
0,1,3,1,100,0,0.26,0,7.3,1,215.88,,0,1860.0,0,0.0,
0,3,0,1,100,0,12.89,0,0.2,1,103.9,,0,10500.0,0,0.0,
0,2,1,1,100,0,10.71,0,1298.0,1,193.54,,0,25920.0,1,0.0,
0,4,3,1,100,0,15.97,0,160.0,1,272.18,,0,2580.0,0,0.0,
0,3,0,1,100,0,8.73,0,0.4,1,197.29,,0,240.0,0,0.0,
0,0,3,1,100,0,5.76,0,18.3,1,114.81,,0,10320.0,0,0.0,
0,2,3,1,100,0,1.21,0,21.0,1,101.81,,0,10020.0,0,0.0,
0,2,3,1,100,0,15.29,0,210.0,1,109.04,,0,1380.0,0,0.0,
0,2,3,0,100,0,11.91,0,247.0,1,90.49,,0,9720.0,0,0.0,
0,3,0,1,100,0,68.11,0,983.0,1,141.63,,0,240.0,0,0.0,
0,3,3,0,100,0,21.23,0,11.3,1,298.39,,0,19320.0,0,0.0,
0,3,3,1,100,0,0.26,0,9.6,1,94.16,,0,7440.0,0,0.0,
0,3,1,0,100,0,71.41,0,14.3,1,110.75,,0,31740.0,1,0.0,
0,3,1,1,100,0,185.31,1,3292.0,1,111.14,,0,60.0,1,1.0,
0,3,0,1,100,0,14.31,0,189.0,1,120.81,,0,6900.0,0,0.0,
0,2,3,1,100,0,11.03,0,9.3,1,116.93,,0,12780.0,0,0.0,
0,3,3,1,100,0,1.3,0,6.2,1,257.59,,0,14700.0,0,0.0,
0,3,3,1,100,0,1.1,0,291.0,1,127.69,,0,35880.0,0,0.0,
0,3,3,0,100,0,15.21,0,16.7,1,239.56,,0,11700.0,0,0.0,
0,3,3,1,100,0,7.39,0,20.4,1,169.89,,0,43920.0,0,0.0,
0,2,0,2,100,0,38.6,0,21.5,1,282.78,,0,6000.0,0,0.0,
0,2,1,0,100,0,11.57,0,13.6,1,136.32,,0,11400.0,1,0.0,
0,2,0,1,100,0,17.46,0,15.7,1,137.63,,0,1740.0,0,0.0,
0,3,3,0,100,0,6.6,0,21.6,1,163.89,,0,12720.0,0,0.0,
0,2,3,0,100,0,11.57,0,0.6,1,174.81,,0,1620.0,0,0.0,
0,3,3,1,100,0,7.1,0,0.7,1,130.33,,0,23520.0,0,0.0,
0,3,0,0,100,0,28.86,0,19.5,1,288.61,,0,3120.0,0,0.0,
0,3,1,1,100,0,14.64,0,21.3,1,299.1,,0,60240.0,1,0.0,
0,1,1,1,100,0,4.52,0,17.8,1,151.58,,0,3420.0,1,0.0,
0,3,3,1,100,0,91.36,0,564.0,1,286.28,,0,20400.0,0,0.0,
0,3,0,1,100,0,8.83,0,18.9,1,85.1,,0,27780.0,0,0.0,
0,3,3,1,100,0,2.11,0,4.0,1,92.84,,0,9840.0,0,0.0,
0,3,2,1,100,0,4.92,0,741.0,1,202.34,,0,9300.0,0,0.0,
0,3,1,1,100,0,5.1,0,23.9,1,110.73,,0,5040.0,1,0.0,
0,3,3,0,100,0,12.63,0,908.0,1,238.37,,0,10680.0,0,0.0,
0,1,0,1,100,0,87.07,0,959.0,1,270.44,,0,840.0,0,0.0,
0,0,2,0,100,0,16.79,0,15.4,1,256.24,,0,6060.0,0,0.0,
0,2,3,1,100,0,24.41,0,238.0,1,285.22,,0,16320.0,0,0.0,
0,3,0,0,100,0,28.99,0,25.0,1,290.04,,0,4440.0,0,0.0,
0,4,0,1,100,0,24.71,0,0.7,1,249.3,,0,2520.0,0,0.0,
0,3,3,1,100,0,1.38,0,14.9,1,172.56,,0,12180.0,0,0.0,
0,0,0,1,100,0,13.86,0,13.9,1,198.72,,0,10800.0,0,0.0,
0,0,3,0,100,0,87.59,0,9.3,1,183.41,,0,16860.0,0,0.0,
0,0,1,1,100,5,360.56,1,7982.0,0,276.21,,0,180.0,1,1.0,
0,3,3,0,100,0,17.8,0,22.0,1,155.01,,0,5400.0,0,0.0,
0,3,3,1,100,0,2.41,0,10.8,1,256.29,,0,1740.0,0,0.0,
0,3,3,0,100,0,34.61,0,3.8,1,174.94,,0,14520.0,0,0.0,
0,0,2,1,100,0,7.93,0,23.4,1,226.16,,0,3540.0,0,0.0,
0,2,3,1,100,0,16.83,0,0.3,1,144.4,,0,8580.0,0,0.0,
0,2,3,2,100,0,6.12,0,709.0,1,144.94,,0,8820.0,0,0.0,
0,3,3,0,100,0,8.38,0,612.0,1,232.77,,0,12600.0,0,0.0,
0,3,3,1,100,0,53.06,0,15.5,1,217.25,,0,1740.0,0,0.0,
0,0,3,1,100,0,35.51,0,19.2,1,259.46,,0,29940.0,0,0.0,
0,1,3,1,100,0,6.48,0,23.6,1,257.05,,0,9300.0,0,0.0,
0,3,1,1,100,0,182.19,1,5324.0,1,162.91,,0,180.0,1,1.0,
0,3,3,1,100,0,48.15,0,646.0,1,84.89,,0,4020.0,0,0.0,
0,2,3,0,100,0,4.88,0,14.2,1,118.52,,0,6480.0,0,0.0,
0,3,0,1,100,0,22.1,0,17.4,1,212.0,,0,5040.0,0,0.0,
0,2,0,1,100,0,19.56,0,23.6,1,182.79,,0,8100.0,0,0.0,
0,3,3,1,100,0,56.7,0,10.8,1,241.64,,0,3480.0,0,0.0,
0,3,3,1,100,0,28.39,0,8.7,1,199.35,,0,3300.0,0,0.0,
0,3,3,0,100,0,1.07,0,15.1,1,96.12,,0,4980.0,0,0.0,
0,3,0,0,100,55,11.51,0,12.4,0,130.07,,0,1920.0,0,0.0,
0,2,3,1,100,0,11.09,0,467.0,1,223.17,,0,20400.0,0,0.0,
0,2,3,0,100,0,4.43,0,421.0,1,102.46,,0,2340.0,0,0.0,
0,3,3,0,100,0,4.14,1,7817.0,1,161.11,,0,2700.0,0,1.0,
